Date,price
2013-09-12,167.17
2013-09-11,167.37
2013-09-10,168.06
2013-09-09,160.67
2013-09-06,160.67
2013-09-05,161.02
2013-09-04,167.27
2013-09-03,161.36
2013-09-02,166.04
2013-08-30,160.62
2013-08-29,157.52
2013-08-28,153.98
2013-08-27,154.67
2013-08-26,154.27
2013-08-23,147.23
2013-08-22,143.73
2013-08-21,147.23
2013-08-20,154.37
2013-08-19,160.03
2013-08-16,167.52
2013-08-15,168.5
2013-08-14,168.5
2013-08-13,169.63
2013-08-12,164.27
2013-08-09,158.9
2013-08-08,158.9
2013-08-07,154.96
2013-08-06,157.87
2013-08-05,161.76
2013-08-02,157.57
2013-08-01,157.37
2013-07-31,158.95
2013-07-30,162.35
2013-07-29,166.73
2013-07-26,169.14
2013-07-25,167.91
2013-07-24,172.2
2013-07-23,167.91
2013-07-22,168.35
2013-07-19,165.1
2013-07-18,168.45
2013-07-17,163.13
2013-07-16,156.59
2013-07-15,154.57
2013-07-12,156.14
2013-07-11,152.7
2013-07-10,152.06
2013-07-09,154.07
2013-07-08,155.06
2013-07-05,154.62
2013-07-04,156.49
2013-07-03,154.22
2013-07-02,152.84
2013-07-01,152.94
2013-06-28,153.04
2013-06-27,151.51
2013-06-26,149.89
2013-06-25,150.09
2013-06-24,152.06
2013-06-21,151.71
2013-06-20,148.31
2013-06-19,152.77
2013-06-18,151.99
2013-06-17,152.03
2013-06-14,149.49
2013-06-13,147.24
2013-06-12,150.27
2013-06-11,148.95
2013-06-10,148.41
2013-06-07,153.9
2013-06-06,154.38
2013-06-05,154.83
2013-06-04,155.61
2013-06-03,154.78
2013-05-31,153.11
2013-05-30,153.65
2013-05-29,153.8
2013-05-28,152.97
2013-05-27,155.12
2013-05-24,154.87
2013-05-23,152.18
2013-05-22,154.19
2013-05-21,151.84
2013-05-20,152.72
2013-05-17,153.85
2013-05-16,155.17
2013-05-15,157.86
2013-05-14,158.45
2013-05-13,160.55
2013-05-10,157.67
2013-05-09,154.97
2013-05-08,158.45
2013-05-07,158.6
2013-05-06,154.58
2013-05-03,157.71
2013-05-02,147.87
2013-05-01,144.74
2013-04-30,144.74
2013-04-29,143.56
2013-04-26,143.47
2013-04-25,142.83
2013-04-24,139.65
2013-04-23,139.65
2013-04-22,141.41
2013-04-19,138.62
2013-04-18,138.62
2013-04-17,136.46
2013-04-16,136.51
2013-04-15,135.44
2013-04-12,136.07
2013-04-11,135.09
2013-04-10,134.65
2013-04-09,136.07
2013-04-08,138.81
2013-04-05,140.28
2013-04-04,137.88
2013-04-03,141.21
2013-04-02,138.37
2013-04-01,138.91
2013-03-29,134.11
2013-03-28,134.11
2013-03-27,131.42
2013-03-26,131.42
2013-03-25,128.14
2013-03-22,130.98
2013-03-21,130.93
2013-03-20,133.09
2013-03-19,133.13
2013-03-18,135
2013-03-15,134.41
2013-03-14,130.74
2013-03-13,131.62
2013-03-12,130.54
2013-03-11,131.22
