Date,price
2013-12-03,1656.05
2013-12-02,1654.21
2013-11-29,1668.9
2013-11-28,1659.44
2013-11-27,1652.77
2013-11-26,1656.1
2013-11-25,1671.63
2013-11-22,1633.05
2013-11-21,1639.87
2013-11-20,1642.71
2013-11-19,1675.27
2013-11-18,1622.3
2013-11-15,1605.62
2013-11-14,1605.62
2013-11-13,1572.66
2013-11-12,1580.23
2013-11-11,1575.7
2013-11-08,1573.71
2013-11-07,1603.83
2013-11-06,1607.56
2013-11-05,1616.22
2013-11-04,1629.07
2013-11-01,1629.07
2013-10-31,1629.12
2013-10-30,1629.57
2013-10-29,1628.17
2013-10-28,1506.8
2013-10-25,1502.17
2013-10-24,1507.35
2013-10-23,1522.23
2013-10-22,1508.04
2013-10-21,1513.37
2013-10-18,1462.39
2013-10-17,1420.87
2013-10-16,1433.67
2013-10-15,1433.67
2013-10-14,1440.64
2013-10-11,1457.66
2013-10-10,1414.95
2013-10-09,1392.45
2013-10-08,1400.51
2013-10-07,1404.1
2013-10-04,1422.32
2013-10-03,1406.24
2013-10-02,1374.23
2013-10-01,1374.23
2013-09-30,1352.67
2013-09-27,1361.03
2013-09-26,1381.54
2013-09-25,1387.17
2013-09-24,1404.69
2013-09-23,1395.18
2013-09-20,1460.9
2013-09-19,1473.59
2013-09-18,1395.78
2013-09-17,1369.85
2013-09-16,1354.01
2013-09-13,1310.2
2013-09-12,1315.18
2013-09-11,1354.91
2013-09-10,1330.86
2013-09-09,1282.82
2013-09-06,1282.82
2013-09-05,1293.97
2013-09-04,1270.97
2013-09-03,1270.53
2013-09-02,1294.37
2013-08-30,1238.17
2013-08-29,1245.19
2013-08-28,1231
2013-08-27,1254.8
2013-08-26,1302.49
2013-08-23,1287.4
2013-08-22,1280.13
2013-08-21,1278.89
2013-08-20,1292.28
2013-08-19,1302.79
2013-08-16,1319.36
2013-08-15,1385.18
2013-08-14,1385.18
2013-08-13,1390.9
2013-08-12,1366.26
2013-08-09,1371.06
2013-08-08,1371.06
2013-08-07,1317.41
2013-08-06,1318.5
2013-08-05,1330.33
2013-08-02,1324.19
2013-08-01,1326.76
2013-07-31,1312.91
2013-07-30,1328.84
2013-07-29,1334.58
2013-07-26,1361.51
2013-07-25,1399.72
2013-07-24,1401.75
2013-07-23,1434.07
2013-07-22,1433.82
2013-07-19,1436.84
2013-07-18,1430.95
2013-07-17,1406.8
2013-07-16,1397
2013-07-15,1431.99
2013-07-12,1433.33
2013-07-11,1490.34
2013-07-10,1527.91
2013-07-09,1528.26
2013-07-08,1535.39
2013-07-05,1538.85
2013-07-04,1541.62
2013-07-03,1545.19
2013-07-02,1562.71
2013-07-01,1589.24
2013-06-28,1522.22
2013-06-27,1505.84
2013-06-26,1529.15
2013-06-25,1529.59
2013-06-24,1528.85
2013-06-21,1538.95
2013-06-20,1509.75
2013-06-19,1528.16
2013-06-18,1523.01
2013-06-17,1519.74
2013-06-14,1498.86
2013-06-13,1441.89
2013-06-12,1464.71
2013-06-11,1475.4
2013-06-10,1506.48
2013-06-07,1539.2
2013-06-06,1571.07
2013-06-05,1552.41
2013-06-04,1531.18
2013-06-03,1552.71
2013-05-31,1589.38
2013-05-30,1620.96
2013-05-29,1617.65
2013-05-28,1638.38
2013-05-27,1632.1
2013-05-24,1657.98
2013-05-23,1630.86
2013-05-22,1670.56
2013-05-21,1680.26
2013-05-20,1724.65
2013-05-17,1691.44
2013-05-16,1710.75
2013-05-15,1721.49
2013-05-14,1686.69
2013-05-13,1687.78
2013-05-10,1710.5
2013-05-09,1643.38
2013-05-08,1661.5
2013-05-07,1675.7
2013-05-06,1675.31
2013-05-03,1648.58
2013-05-02,1662.83
2013-05-01,1652.74
2013-04-30,1652.74
2013-04-29,1666.5
2013-04-26,1656.25
2013-04-25,1574.88
2013-04-24,1520.83
2013-04-23,1520.83
2013-04-22,1524.89
2013-04-19,1509.2
2013-04-18,1509.2
2013-04-17,1479.41
2013-04-16,1467.08
2013-04-15,1408.53
2013-04-12,1394.23
2013-04-11,1410.76
2013-04-10,1398.33
2013-04-09,1393.19
2013-04-08,1405.81
2013-04-05,1392.1
2013-04-04,1306.67
2013-04-03,1290.34
2013-04-02,1294.59
2013-04-01,1270.83
2013-03-29,1268.26
2013-03-28,1268.26
2013-03-27,1280.19
2013-03-26,1280.19
2013-03-25,1272.22
2013-03-22,1292.36
2013-03-21,1293.75
2013-03-20,1329.04
2013-03-19,1350.87
2013-03-18,1347.3
2013-03-15,1392.49
2013-03-14,1404.47
2013-03-13,1360.37
2013-03-12,1402.69
2013-03-11,1403.63
2013-03-08,1414.52
2013-03-07,1434.71
2013-03-06,1410.06
2013-03-05,1416.3
2013-03-04,1384.62
2013-03-01,1410.01
2013-02-28,1340.67
2013-02-27,1394.32
2013-02-26,1390.12
2013-02-25,1429.52
2013-02-22,1423.87
2013-02-21,1452.68
2013-02-20,1493.07
2013-02-19,1495.99
2013-02-18,1464.85
2013-02-15,1460.15
2013-02-14,1470.25
2013-02-13,1516.97
2013-02-12,1543.21
2013-02-11,1543.06
2013-02-08,1571.66
2013-02-07,1605.97
2013-02-06,1611.41
2013-02-05,1584.19
2013-02-04,1583.25
2013-02-01,1593.44
2013-01-31,1565.63
2013-01-30,1585.72
2013-01-29,1576.96
2013-01-28,1591.91
2013-01-25,1583.3
2013-01-24,1523.26
2013-01-23,1557.81
2013-01-22,1554.24
2013-01-21,1558.7
2013-01-18,1531.82
2013-01-17,1479.01
2013-01-16,1478.12
2013-01-15,1530.39
2013-01-14,1523.56
2013-01-11,1549.44
2013-01-10,1556.42
2013-01-09,1553.75
2013-01-08,1558.94
2013-01-07,1568.6
2013-01-04,1529.84
2013-01-03,1527.71
2013-01-02,1541.67
2013-01-01,1499.11
2012-12-31,1475
2012-12-28,1485.25
2012-12-27,1467.03
2012-12-26,1465.15
2012-12-25,1463.96
2012-12-24,1463.96
2012-12-21,1489.7
2012-12-20,1504.8
2012-12-19,1494.5
2012-12-18,1460.45
2012-12-17,1484.5
2012-12-14,1462.33
2012-12-13,1459.26
2012-12-12,1461.09
2012-12-11,1462.97
2012-12-10,1478.32
2012-12-07,1494.7
2012-12-06,1467.58
2012-12-05,1462.43
2012-12-04,1465.6
2012-12-03,1474.85
2012-11-30,1458.96
2012-11-29,1474.06
2012-11-28,1482.52
2012-11-27,1482.52
2012-11-26,1476.78
2012-11-23,1478.22
2012-11-22,1478.37
2012-11-21,1477.43
2012-11-20,1484.16
2012-11-19,1479.16
2012-11-16,1423.58
2012-11-15,1451.24
2012-11-14,1439.41
2012-11-13,1439.41
2012-11-12,1439.41
2012-11-09,1448.62
2012-11-08,1445.01
2012-11-07,1452.33
2012-11-06,1436.94
2012-11-05,1463.32
2012-11-02,1451.1
2012-11-01,1445.01
2012-10-31,1423.38
2012-10-30,1376.75
2012-10-29,1348.44
2012-10-26,1355.03
2012-10-25,1355.03
2012-10-24,1353.09
2012-10-23,1353.09
2012-10-22,1356.02
2012-10-19,1355.42
2012-10-18,1364.83
2012-10-17,1354.33
2012-10-16,1353.24
2012-10-15,1324.73
2012-10-12,1358.19
2012-10-11,1355.37
2012-10-10,1365.02
2012-10-09,1378.54
2012-10-08,1371.46
2012-10-05,1373.68
2012-10-04,1376.46
2012-10-03,1349.68
2012-10-02,1344.28
2012-10-01,1344.28
